Iteration,QD-Score,Coverage,Maximum,Average
89,75242.78553793978,0.05164514785506039,4337.4690252730625,606.7966575640305
90,76604.65098973078,0.054560599750104126,4337.4690252730625,584.7683281658839
91,77196.62423397676,0.054977092877967516,4337.4690252730625,584.8229108634604
92,77198.59721232405,0.054977092877967516,4337.4690252730625,584.8378576691216
93,77293.6484642389,0.054977092877967516,4337.4690252730625,585.5579429109007
94,77374.23883828321,0.05539358600583091,4337.4690252730625,581.7611942728062
95,77566.10149709461,0.05747605164514785,4337.4690252730625,562.0731992543087
96,78687.99931174032,0.05872553102873802,4337.4690252730625,558.0709171045413
97,79176.96561498051,0.059558517284464804,4337.4690252730625,553.685074230633
98,79176.96561498051,0.059558517284464804,4337.4690252730625,553.685074230633
99,80309.09562468255,0.061640982923781756,4337.4690252730625,542.6290244910983
100,80309.09562468255,0.061640982923781756,4337.4690252730625,542.6290244910983
101,80867.21128803173,0.06205747605164515,4337.4690252730625,542.7329616646425
102,80867.21128803173,0.06205747605164515,4337.4690252730625,542.7329616646425
103,86536.473726357,0.0687213660974594,4337.4690252730625,524.4634771294363
104,86749.36916829029,0.06913785922532278,4337.4690252730625,522.5865612547608
105,86980.9635497427,0.06913785922532278,4337.4690252730625,523.9817081309801
106,87024.41659300966,0.06913785922532278,4337.4690252730625,524.2434734518655
107,87024.41659300966,0.06913785922532278,4337.4690252730625,524.2434734518655
108,87024.41659300966,0.06913785922532278,4337.4690252730625,524.2434734518655
109,87024.41659300966,0.06913785922532278,4337.4690252730625,524.2434734518655
110,87261.90322907805,0.06955435235318617,4337.4690252730625,522.5263666411859
111,88622.69608893577,0.07163681799250313,4337.4690252730625,515.248233075208
112,92915.92383091073,0.0770512286547272,4337.4690252730625,502.2482369238418
113,95577.38612409294,0.07996668054977094,4337.4690252730625,497.7988860629841
114,95832.38587162184,0.07996668054977094,4337.4690252730625,499.1270097480304
115,95832.38587162184,0.07996668054977094,4337.4690252730625,499.1270097480304
116,96659.734389467,0.08038317367763433,4337.4690252730625,500.8276393236632
117,96659.734389467,0.08038317367763433,4337.4690252730625,500.8276393236632
118,96325.64767062133,0.08204914618908787,4337.4690252730625,488.96267853107275
119,96454.24971104854,0.08246563931695126,4337.4690252730625,487.142675308326
120,97311.14258174582,0.08246563931695126,4337.4690252730625,491.47041707952434
121,97311.14258174582,0.08246563931695126,4337.4690252730625,491.47041707952434
122,97582.69554572551,0.08246563931695126,4337.4690252730625,492.8418966955834
123,97582.69554572551,0.08246563931695126,4337.4690252730625,492.8418966955834
124,97936.49048591916,0.08288213244481465,4337.4690252730625,492.1431682709505
125,99510.69048349616,0.08329862557267805,4337.4690252730625,497.5534524174808
126,100362.16503539831,0.08413161182840483,4337.4690252730625,496.8424011653382
127,102493.6623646693,0.08413161182840483,4337.4690252730625,507.39436814192726
128,103217.94742276374,0.0849645980841316,4337.4690252730625,505.9703305037438
129,103666.5523660891,0.08579758433985839,4337.4690252730625,503.2356910975199
130,103666.5523660891,0.08579758433985839,4337.4690252730625,503.2356910975199
131,103723.73698301909,0.08579758433985839,4337.4690252730625,503.5132863253354
132,107070.13135333225,0.08746355685131195,4337.4690252730625,509.8577683492012
133,111126.34661845786,0.08871303623490212,4337.4690252730625,521.7199371758585
134,111289.17630888736,0.08871303623490212,4337.4690252730625,522.4843958163725
135,113313.82886772606,0.08996251561849229,4337.4690252730625,524.6010595728059
136,116236.12435627931,0.09079550187421907,4337.4690252730625,533.1932309921069
137,125755.6605739166,0.09537692628071637,4337.4690252730625,549.1513562179764
138,129617.57300559134,0.09579341940857976,4337.4690252730625,563.5546652417015
139,129638.62750583686,0.09579341940857976,4337.4690252730625,563.6462065471168
140,114911.83408572503,0.10037484381507705,4337.4690252730625,476.81258956732376
141,116323.62187697494,0.10412328196584757,4337.4690252730625,465.29448750789976
142,118272.4611022498,0.10453977509371096,4337.4690252730625,471.2050243117522
143,120027.26258467168,0.10453977509371096,4337.4690252730625,478.1962652775764
144,125103.39742651072,0.10578925447730113,4337.4690252730625,492.53306073429417
145,126207.76283369734,0.10578925447730113,4337.4690252730625,496.8809560381785
146,127996.83599776868,0.10578925447730113,4337.4690252730625,503.92455117231765
147,132217.76765561418,0.10662224073302791,4337.4690252730625,516.4756549047429
148,133462.69143043042,0.10662224073302791,4337.4690252730625,521.3386384001188
149,135572.0409374373,0.10745522698875469,4337.4690252730625,525.4730268892919
150,136284.4531881526,0.10745522698875469,4337.4690252730625,528.234314682762
151,139548.17950937798,0.10828821324448147,4337.4690252730625,536.7237673437614
152,140086.21088687636,0.10828821324448147,4337.4690252730625,538.7931187956783
153,143315.12938062116,0.10870470637234486,4337.4690252730625,549.1001125694297
154,143702.5687210402,0.10870470637234486,4337.4690252730625,550.5845544867441
155,146176.34369104364,0.10912119950020825,4337.4690252730625,557.9249759200139
156,150073.22017088393,0.10995418575593503,4337.4690252730625,568.4591673139543
157,155771.42935591232,0.1112036651395252,4337.4690252730625,583.4135930933046
158,156636.2653200076,0.1112036651395252,4337.4690252730625,586.6526791011521
159,159382.68601515863,0.1116201582673886,4337.4690252730625,594.7115149819352
160,159871.56677962013,0.1116201582673886,4337.4690252730625,596.5356969388811
161,160447.24293436162,0.1116201582673886,4337.4690252730625,598.6837422923941
162,162593.26484638528,0.1116201582673886,4337.4690252730625,606.6912867402436
163,163155.68786659252,0.1116201582673886,4337.4690252730625,608.7898800992258
164,165864.55960765027,0.1116201582673886,4337.4690252730625,618.897610476307
165,167990.43356055894,0.1116201582673886,4337.4690252730625,626.8299759722348
166,169170.06917059713,0.1116201582673886,4337.4690252730625,631.2316013828251
167,169921.00948270047,0.1116201582673886,4337.4690252730625,634.0336174727629
168,170349.19798828385,0.1116201582673886,4337.4690252730625,635.6313357771785
169,170394.087093728,0.11203665139525198,4337.4690252730625,633.4352680064238
170,170411.30352100672,0.11203665139525198,4337.4690252730625,633.4992695948205
171,170411.30352100672,0.11203665139525198,4337.4690252730625,633.4992695948205
172,171598.55907024475,0.11245314452311538,4337.4690252730625,635.5502187786842
173,173909.70976596884,0.11328613077884214,4337.4690252730625,639.3739329631208
174,174604.90444545416,0.11328613077884214,4337.4690252730625,641.9297957553462
175,175334.77733602695,0.11328613077884214,4337.4690252730625,644.6131519706873
176,179410.2773466535,0.11453561016243231,4337.4690252730625,652.4010085332856
177,180340.87770848774,0.11453561016243231,4337.4690252730625,655.7850098490463
178,180340.87770848774,0.11453561016243231,4337.4690252730625,655.7850098490463
179,180640.40175249137,0.11453561016243231,4337.4690252730625,656.8741881908777
180,182954.78986267274,0.11453561016243231,4337.4690252730625,665.2901449551736
181,183253.27758428385,0.1149521032902957,4337.4690252730625,663.961150667695
182,184344.2684271688,0.1149521032902957,4337.4690252730625,667.9140160404667
183,185581.0872346028,0.1149521032902957,4337.4690252730625,672.3952436036334
184,185916.64265263252,0.1149521032902957,4337.4690252730625,673.611024103741
185,189685.4052399485,0.1153685964181591,4337.4690252730625,684.784856461908
186,190079.38244768084,0.1153685964181591,4337.4690252730625,686.2071568508334
187,189373.10552987232,0.11786755518533944,4337.4690252730625,669.1629170666866
188,190272.70900992432,0.11786755518533944,4337.4690252730625,672.3417279502626
189,191213.8806686376,0.11786755518533944,4337.4690252730625,675.6674228573767
190,194375.1825079316,0.11786755518533944,4337.4690252730625,686.8381007347407
191,194375.1825079316,0.11786755518533944,4337.4690252730625,686.8381007347407
192,194665.00487936058,0.11786755518533944,4337.4690252730625,687.8622080542776
193,196079.31377171972,0.11786755518533944,4337.4690252730625,692.8597659778083
194,193403.487351132,0.12286547271970012,4337.4690252730625,655.605041868244
195,195927.14393829842,0.12286547271970012,4337.4690252730625,664.1598099603336
196,196399.4296388147,0.12286547271970012,4337.4690252730625,665.76077843666
197,197622.08284137628,0.1236984589754269,4337.4690252730625,665.3942183211323
198,193384.22909448584,0.1282798833819242,4337.4690252730625,627.8708736833955
199,194100.82899920267,0.1320283215326947,4373.763596866652,612.3054542561598
200,194769.95279950407,0.1320283215326947,4455.005926705557,614.4162548880255
201,199411.23052950273,0.1324448146605581,4519.861315794048,627.0793412877445
202,200155.83226229047,0.1324448146605581,4597.390265531518,629.4208561707247
203,203089.4355586906,0.13369429404414826,4654.58193490821,632.6773693417152
204,204160.53208113916,0.13785922532278216,4738.970400570031,616.7991905774597
205,203781.59810012538,0.14660558100791338,4806.833442081055,578.9249946026289
206,203337.9769669385,0.1499375260308205,4881.865699514572,564.8277137970514
207,212314.8699906248,0.15326947105372762,4881.865699514572,576.9425814962631
208,214214.95404354428,0.15618492294877134,4881.865699514572,571.2398774494515
209,215834.13388870092,0.15743440233236153,4881.865699514572,570.9897721923305
210,229286.68895805362,0.16034985422740525,4881.865699514572,595.5498414494899
211,231784.0918715459,0.1620158267388588,4881.865699514572,595.8459945283956
212,235988.2496279745,0.1628488129945856,4881.865699514572,603.5505105574796
213,231476.036141989,0.16784673052894628,4881.865699514572,574.3822236773921
214,232278.76165395108,0.16826322365680965,4881.865699514572,574.9474298365126
215,231816.40045664262,0.16867971678467306,4881.865699514572,572.3861739670187
216,237293.58442206736,0.17201166180758018,4881.865699514572,574.5607370994367
217,241996.63302855118,0.17201166180758018,4881.865699514572,585.9482639916494
218,242444.0263375353,0.17201166180758018,4881.865699514572,587.0315407688506
219,242889.20939564655,0.17242815493544356,4881.865699514572,586.6889115836873
220,246215.30748990207,0.1749271137026239,4881.865699514572,586.2269225950049
221,245678.96182427014,0.1753436068304873,4881.865699514572,583.5604793925656
222,245346.43821558444,0.17576009995835068,4881.865699514572,581.3896640179726
223,246057.85149031557,0.17617659308621408,4881.865699514572,581.6970484404624
224,248394.03616925707,0.17617659308621408,4881.865699514572,587.2199436625463
225,249713.5107641195,0.17700957934194086,4881.865699514572,587.5612017979282
226,250156.40646871095,0.17700957934194086,4881.865699514572,588.6033093381434
227,251605.95267068897,0.17700957934194086,4881.865699514572,592.014006283974
228,251662.27210036234,0.17700957934194086,4881.865699514572,592.1465225890879
229,253288.3652571936,0.17742607246980424,4881.865699514572,594.5736273643042
230,257039.1914260278,0.17825905872553102,4881.865699514572,600.5588584720276
231,257094.19507398084,0.17825905872553102,4881.865699514572,600.6873716681795
232,257765.99016975227,0.17825905872553102,4881.865699514572,602.2569863779258
233,259208.76781000124,0.17825905872553102,4881.865699514572,605.6279621729001
234,259414.83829344175,0.17867555185339443,4881.865699514572,604.6965927586054
235,264785.94224340183,0.1790920449812578,4881.865699514572,615.7812610311671
236,265905.50276154355,0.1790920449812578,4881.865699514572,618.3848901431245
237,266900.6435133985,0.1790920449812578,4881.865699514572,620.6991709613918
238,269027.3743525303,0.1790920449812578,4881.865699514572,625.6450566337913
239,269840.0413721892,0.1795085381091212,4881.865699514572,626.0789823020631
240,270468.02372064826,0.1795085381091212,4881.865699514572,627.536017913337
241,272192.88370767294,0.1795085381091212,4881.865699514572,631.5380132428606
242,273354.1629535226,0.1795085381091212,4881.865699514572,634.2323966439039
243,271202.59571285476,0.18159100374843815,5031.2273561991215,622.0243020937036
244,271322.1116410228,0.18159100374843815,5113.336320145532,622.2984211950064
245,280822.6090052811,0.18159100374843815,5244.972619618218,644.0885527644062
246,281218.1301440726,0.18159100374843815,5319.79219299853,644.995711339616
247,285484.7099179565,0.18200749687630155,5397.917762401562,653.2830890571087
248,288666.4790454532,0.18284048313202833,5478.192770963686,657.5546219714196
249,288856.9869465801,0.1832569762598917,5610.914447815786,656.4931521513184
250,289081.9743442097,0.1840899625156185,5705.783343683323,654.0316161633704
251,289325.16244639945,0.1845064556434819,5776.022009408271,653.1042041679445
252,290644.8199315108,0.1845064556434819,5826.706156407062,656.0831149695503
253,291411.7322409849,0.18492294877134527,5910.271589486765,656.3327302724886
254,291411.7322409849,0.18492294877134527,5910.271589486765,656.3327302724886
255,291411.7322409849,0.18492294877134527,5910.271589486765,656.3327302724886
256,291411.7322409849,0.18492294877134527,5910.271589486765,656.3327302724886
257,295504.7536927357,0.18533944189920867,5910.271589486765,664.0556262758105
258,303524.14123532706,0.19158683881715952,5910.271589486765,659.8350896420153
259,304188.85325447837,0.19158683881715952,5910.271589486765,661.2801157706051
260,304399.7286108358,0.19325281132861308,5910.271589486765,656.0338978681806
261,304507.3194402501,0.19325281132861308,5910.271589486765,656.2657746557114
262,304507.3194402501,0.19325281132861308,5910.271589486765,656.2657746557114
263,304542.54917844053,0.19325281132861308,5910.271589486765,656.3417008156046
264,305616.56651398476,0.19325281132861308,5910.271589486765,658.6563933491051
265,305722.8106260812,0.19325281132861308,5910.271589486765,658.8853677286232
266,306666.01726805867,0.19366930445647645,5910.271589486765,659.4968113291584
267,306801.6028648944,0.19366930445647645,5910.271589486765,659.7883932578374
268,306829.2631135782,0.19491878384006664,5910.271589486765,655.6180835760218
269,307572.1445132473,0.19575177009579342,5910.271589486765,654.4088181132921
270,307572.1445132473,0.19575177009579342,5910.271589486765,654.4088181132921
271,308322.2292457403,0.1961682632236568,5910.271589486765,654.6119516894698
272,308322.2292457403,0.1961682632236568,5910.271589486765,654.6119516894698
273,309033.3206693995,0.1961682632236568,5910.271589486765,656.1216999350308
274,309033.3206693995,0.1961682632236568,5910.271589486765,656.1216999350308
275,309453.19929828757,0.1961682632236568,5910.271589486765,657.013161992118
276,309849.40563923825,0.1961682632236568,5910.271589486765,657.8543644145186
277,310896.5428106114,0.1961682632236568,5910.271589486765,660.0775855851623
278,310873.39368367067,0.1965847563515202,5910.271589486765,658.630071363709
279,312261.31243731634,0.1965847563515202,5910.271589486765,661.5705771977041
280,312539.930786372,0.1965847563515202,5910.271589486765,662.1608703101101
281,313001.5930796956,0.19700124947938358,5910.271589486765,661.7369832551703
282,313111.05034819857,0.19700124947938358,5910.271589486765,661.9683939708215
283,313348.5065406788,0.19950020824656392,5910.271589486765,654.1722474753211
284,314734.1052118884,0.20283215326947104,5910.271589486765,646.2712632687646
285,318502.4622747888,0.2044981257809246,5910.271589486765,648.6811858957002
286,318542.25479621964,0.204914618908788,5958.71451477378,647.4436073093896
287,318926.02289293305,0.204914618908788,6069.017394888365,648.2236237661241
288,320931.83152026427,0.2053311120366514,6173.478264460677,650.977345882889
289,322041.19575476926,0.20699708454810495,6252.577526078438,647.9702127862561
290,320301.47311696265,0.2094960433152853,6252.577526078438,636.7822527176196
291,320301.47311696265,0.2094960433152853,6252.577526078438,636.7822527176196
292,320056.76499580184,0.2099125364431487,6252.577526078438,635.0332638805592
293,319636.21956112684,0.21074552269887548,6252.577526078438,631.6921335200135
294,320495.6380867149,0.21074552269887548,6252.577526078438,633.3905891041796
295,320495.6380867149,0.21074552269887548,6252.577526078438,633.3905891041796
296,319935.24945138855,0.21116201582673885,6252.577526078438,631.0359949731529
297,318975.2254713653,0.21241149521032904,6308.846932668076,625.4416185713045
298,318682.3371748327,0.21324448146605582,6457.026176426176,622.4264397945951
299,318318.71505099756,0.2140774677217826,6580.737363850708,619.2971109941586
300,318573.7617478454,0.2140774677217826,6580.737363850708,619.7933107934736
301,319129.74196585425,0.2140774677217826,6615.366375667784,620.8749843693662
302,320271.9057959777,0.2140774677217826,6615.366375667784,623.0970929882834
303,320271.9057959777,0.2140774677217826,6615.366375667784,623.0970929882834
304,320272.3135356267,0.21449396084964598,6615.366375667784,621.8879874478188
305,321080.07070202805,0.21491045397750938,6615.366375667784,622.2481990349381
306,320039.0081426096,0.21699291961682632,6615.366375667784,614.2783265693083
307,321703.61463418015,0.2178259058725531,6615.366375667784,615.1120738703254
308,321593.6769691409,0.21865889212827988,6615.366375667784,612.5593847031255
309,321145.7201687756,0.21949187838400666,6615.366375667784,609.3846682519461
310,322813.9920242829,0.22032486463973344,6615.366375667784,610.2343894598921
311,323834.43409059494,0.22032486463973344,6615.366375667784,612.1633914756048
312,324970.976348568,0.22032486463973344,6615.366375667784,614.3118645530586
313,326095.68295885256,0.22115785089546022,6615.366375667784,614.1161637643174
314,326410.3560951666,0.221990837151187,6615.366375667784,612.4021690340836
315,326426.6889240762,0.221990837151187,6615.366375667784,612.4328122402931
316,328216.6510460502,0.2224073302790504,6615.366375667784,614.6379233072101
317,329060.32518935227,0.2232403165347772,6615.366375667784,613.9185171443139
318,329060.32518935227,0.2232403165347772,6615.366375667784,613.9185171443139
319,329853.5909483178,0.2232403165347772,6615.366375667784,615.3984905752197
320,330377.65505160386,0.2232403165347772,6615.366375667784,616.3762221112012
321,330474.4356731839,0.2232403165347772,6712.146997247793,616.556782972358
322,327776.9208702602,0.22490628904623075,6770.757281382571,606.9942979078893
323,327887.44674008933,0.22490628904623075,6881.283151211705,607.1989754446099
324,328034.8431918317,0.22490628904623075,6904.861038606427,607.4719318367254
325,328034.8431918317,0.22490628904623075,6904.861038606427,607.4719318367254
326,327610.0934956533,0.22532278217409413,6904.861038606427,605.5639436148859
327,326239.6389406375,0.22948771345272803,7029.1552878493385,592.0864590574183
328,326239.6389406375,0.22948771345272803,7029.1552878493385,592.0864590574183
329,326239.6389406375,0.22948771345272803,7029.1552878493385,592.0864590574183
330,326239.6389406375,0.22948771345272803,7029.1552878493385,592.0864590574183
331,326239.6389406375,0.22948771345272803,7029.1552878493385,592.0864590574183
332,326239.6389406375,0.22948771345272803,7029.1552878493385,592.0864590574183
333,327646.7123125076,0.2299042065805914,7029.1552878493385,593.562884624108
334,325732.32177846495,0.2311536859641816,7029.1552878493385,586.9050842855224
335,326086.08339173725,0.23865056226572262,7029.1552878493385,569.085660369524
336,327713.949304979,0.23990004164931278,7029.1552878493385,568.9478286544775
337,331456.20336915035,0.24156601416076634,7029.1552878493385,571.4762127054316
338,331422.7288421554,0.24239900041649312,7029.1552878493385,569.4548605535316
339,331696.97514608066,0.24239900041649312,7029.1552878493385,569.9260741341592
340,330397.13344463124,0.2436484798000833,7029.1552878493385,564.7814246916773
341,330397.13344463124,0.2436484798000833,7029.1552878493385,564.7814246916773
342,330397.13344463124,0.2436484798000833,7029.1552878493385,564.7814246916773
343,329368.771828018,0.24406497292794668,7029.1552878493385,562.0627505597577
344,329368.771828018,0.24406497292794668,7029.1552878493385,562.0627505597577
345,329368.771828018,0.24406497292794668,7029.1552878493385,562.0627505597577
346,329033.41528843326,0.24489795918367346,7029.1552878493385,559.5806382456348
347,328916.65640994266,0.24531445231153687,7029.1552878493385,558.4323538369146
348,330776.1587561529,0.24614743856726365,7029.1552878493385,559.6889319055041
349,330840.5985442536,0.24656393169512703,7029.1552878493385,558.8523624058338
350,331587.9912474602,0.24698042482299043,7029.1552878493385,559.1703056449581
351,331615.9243453099,0.2478134110787172,7029.1552878493385,557.3376879753108
352,331171.99117140006,0.25072886297376096,7029.1552878493385,550.1195866634553
353,330854.4031905885,0.2523948354852145,7029.1552878493385,545.9643617006411
354,330860.53753732407,0.25447730112453143,7029.1552878493385,541.5066080807268
355,330988.27403178485,0.25489379425239483,7029.1552878493385,540.8305131238315
356,329255.42110730463,0.25822573927530196,7029.1552878493385,531.0571308182333
357,329274.22096392507,0.2598917117867555,7029.1552878493385,527.6830464165466
358,329370.82716081984,0.2598917117867555,7029.1552878493385,527.8378640397754
359,329914.39848330594,0.2598917117867555,7029.1552878493385,528.7089719283749
360,329914.39848330594,0.2598917117867555,7029.1552878493385,528.7089719283749
361,329387.281344661,0.2619741774260725,7029.1552878493385,523.6681738388887
362,331430.58306958847,0.26364014993752605,7029.1552878493385,523.5870190672804
363,332510.38120517356,0.26364014993752605,7029.1552878493385,525.2928613035917
364,332563.36607182643,0.2640566430653894,7029.1552878493385,524.5478960123445
365,333510.6045969319,0.2648896293211162,7029.1552878493385,524.3877430769369
366,330136.58164034074,0.27113702623906705,7029.1552878493385,507.12224522325766
367,330136.58164034074,0.27113702623906705,7029.1552878493385,507.12224522325766
368,330136.58164034074,0.27113702623906705,7029.1552878493385,507.12224522325766
369,331242.72630342346,0.2723865056226572,7029.1552878493385,506.48734908780347
370,330583.7275309149,0.27446897126197417,7029.1552878493385,501.6445030818132
371,330583.7275309149,0.27446897126197417,7029.1552878493385,501.6445030818132
372,330411.9520575449,0.275301957517701,7029.1552878493385,499.8667958510513
373,330578.964259893,0.275301957517701,7029.1552878493385,500.1194618152693
374,330578.964259893,0.275301957517701,7029.1552878493385,500.1194618152693
375,330735.49803705444,0.2778009162848813,7029.1552878493385,495.8553193958837
376,330764.87388358795,0.2782174094127447,7029.1552878493385,495.15699683171846
377,330550.0275233971,0.2786339025406081,7029.1552878493385,494.09570631300016
378,330550.0275233971,0.2786339025406081,7029.1552878493385,494.09570631300016
379,330633.15064150526,0.2786339025406081,7029.1552878493385,494.2199561158524
380,330693.97657420585,0.2786339025406081,7029.1552878493385,494.3108767925349
381,330778.72387010144,0.2786339025406081,7029.1552878493385,494.4375543648751
382,330778.72387010144,0.2786339025406081,7029.1552878493385,494.4375543648751
383,330778.72387010144,0.2786339025406081,7029.1552878493385,494.4375543648751
384,330778.72387010144,0.2786339025406081,7029.1552878493385,494.4375543648751
385,330778.72387010144,0.2786339025406081,7029.1552878493385,494.4375543648751
386,329962.6672559108,0.28029987505206166,7029.1552878493385,490.2862812123489
387,329962.6672559108,0.28029987505206166,7029.1552878493385,490.2862812123489
388,329962.6672559108,0.28029987505206166,7029.1552878493385,490.2862812123489
389,330210.2444605889,0.28029987505206166,7029.1552878493385,490.65415224456
390,330230.52292954724,0.28029987505206166,7029.1552878493385,490.68428369917865
391,330026.08554081974,0.280716368179925,7029.1552878493385,489.65294590626075
